# File Name: Ruimin_qPCR.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 5 System
# Block Type: 384-Well Block
# Instrument Name: 272530695
# Instrument Serial Number: 272530695
# Heated Cover Serial Number: 
# Block serial number: 
# Run Start Date/Time: 2023-12-21 12:31:53 AM UTC
# Run End Data/Time: 2023-12-21 02:17:41 AM UTC
# Run Duration: 105 minutes 48 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-02-13 04:28:30 AM UTC
# Software Name and Version: Design & Analysis Software v2.7.0
# Plugin Name and Version: Primary Analysis v1.8.0, Relative Quantification v1.6.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported By: guest
# Exported On: 2024-02-13 04:29:01 AM UTC
"Well","Well Position","Reading Number","Target","Temperature","Fluorescence","Derivative"
"146","G2","52","S2","71.47595977783203","878149.875","25390.8828125"
"146","G2","53","S2","71.70096588134766","871273.5","25443.521484375"
"146","G2","54","S2","71.92597961425781","866972.25","25523.9375"
"146","G2","55","S2","72.15099334716797","857229.5625","25594.392578125"
"146","G2","56","S2","72.3759994506836","852621.0625","25609.009765625"
"146","G2","57","S2","72.60101318359375","847279.9375","25537.740234375"
"146","G2","58","S2","72.82601928710938","838850.875","25381.564453125"
"146","G2","59","S2","73.05103302001953","833286.75","25171.279296875"
"146","G2","60","S2","73.27604675292969","829656.375","24951.2421875"
"146","G2","61","S2","73.50105285644531","823640.875","24748.587890625"
"146","G2","62","S2","73.72606658935547","815499.0","24522.654296875"
"146","G2","63","S2","73.95108032226562","811645.25","24375.71875"
"146","G2","64","S2","74.17608642578125","804528.125","24293.171875"
"146","G2","65","S2","74.4011001586914","801478.875","24249.8828125"
"146","G2","66","S2","74.62611389160156","793575.5","24213.33984375"
"146","G2","67","S2","74.85111999511719","788281.0","24147.771484375"
"146","G2","68","S2","75.07613372802734","782043.125","24028.775390625"
"146","G2","69","S2","75.3011474609375","775633.4375","23858.607421875"
"146","G2","70","S2","75.52615356445312","772214.5625","23670.630859375"
"146","G2","71","S2","75.75116729736328","765460.6875","23513.244140625"
"146","G2","72","S2","75.97618103027344","761751.125","23423.759765625"
"146","G2","73","S2","76.20118713378906","753983.125","23410.546875"
"146","G2","74","S2","76.42620086669922","749303.625","23452.021484375"
"146","G2","75","S2","76.65120697021484","744357.4375","23510.59375"
"146","G2","76","S2","76.876220703125","738203.375","23548.09375"
"146","G2","77","S2","77.10122680664062","733145.375","23534.5234375"
"146","G2","78","S2","77.32624053955078","727647.4375","23454.208984375"
"146","G2","79","S2","77.55125427246094","720420.1875","23310.568359375"
"146","G2","80","S2","77.77626037597656","716839.25","23128.09375"
"146","G2","81","S2","78.00127410888672","711207.25","22947.2734375"
"146","G2","82","S2","78.22628784179688","706704.5625","22808.3125"
"146","G2","83","S2","78.4512939453125","701287.625","22737.212890625"
"146","G2","84","S2","78.67630767822266","694617.8125","22749.22265625"
"146","G2","85","S2","78.90132141113281","688745.4375","22869.265625"
"146","G2","86","S2","79.12632751464844","685755.5625","23163.046875"
"146","G2","87","S2","79.3513412475586","680058.8125","23769.859375"
"146","G2","88","S2","79.57635498046875","674577.5","24884.626953125"
"146","G2","89","S2","79.80136108398438","669115.0625","26280.400390625"
"146","G2","90","S2","80.02637481689453","660776.5","28805.4609375"
"146","G2","91","S2","80.25138854980469","654535.625","33190.546875"
"146","G2","92","S2","80.47639465332031","652143.5","40381.7890625"
"146","G2","93","S2","80.70140838623047","641682.0","51335.21875"
"146","G2","94","S2","80.9264144897461","630606.3125","66617.3671875"
"146","G2","95","S2","81.15142822265625","605660.0","85896.984375"
"146","G2","96","S2","81.37643432617188","565791.375","107539.9296875"
"146","G2","97","S2","81.60144805908203","492151.25","128576.2421875"
"146","G2","98","S2","81.82646179199219","397908.6875","145225.34375"
"146","G2","99","S2","82.05146789550781","307618.53125","153919.9375"
"146","G2","100","S2","82.27648162841797","236347.71875","152479.78125"
"146","G2","101","S2","82.50149536132812","195215.796875","140919.84375"
"146","G2","102","S2","82.72650146484375","184463.15625","121497.15625"
"146","G2","103","S2","82.9515151977539","181427.96875","97950.7109375"
"146","G2","104","S2","83.17652893066406","180500.03125","74288.375"
"146","G2","105","S2","83.40153503417969","180450.765625","53659.1953125"
"146","G2","106","S2","83.62654876708984","177798.21875","37740.16796875"
"146","G2","107","S2","83.8515625","175838.203125","26753.609375"
"146","G2","108","S2","84.07656860351562","174852.03125","17151.65625"
"146","G2","109","S2","84.30158233642578","172487.5625","11122.3818359375"
"146","G2","110","S2","84.52659606933594","171550.59375","8048.0546875"
"146","G2","111","S2","84.75160217285156","170229.28125","6627.59765625"
"146","G2","112","S2","84.97661590576172","170095.84375","6046.873046875"
"146","G2","113","S2","85.20162200927734","167562.40625","5852.744140625"
"146","G2","114","S2","85.4266357421875","164785.390625","5803.173828125"
"146","G2","115","S2","85.65164947509766","163731.203125","5767.828125"
"146","G2","116","S2","85.87665557861328","163015.203125","5686.369140625"
"146","G2","117","S2","86.10166931152344","160835.046875","5554.197265625"
"146","G2","118","S2","86.32667541503906","159978.078125","5405.53125"
"146","G2","119","S2","86.55168914794922","160144.953125","5282.451171875"
"146","G2","120","S2","86.77670288085938","157517.53125","5202.60546875"
"146","G2","121","S2","87.001708984375","155802.5","5144.00390625"
"146","G2","122","S2","87.22672271728516","154540.140625","5058.728515625"
"146","G2","123","S2","87.45173645019531","152452.015625","4907.60546875"
"146","G2","124","S2","87.67674255371094","151915.15625","4692.82421875"
"146","G2","125","S2","87.9017562866211","150710.125","4463.853515625"
"146","G2","126","S2","88.12677001953125","152287.296875","4290.37109375"
"146","G2","127","S2","88.35177612304688","147085.390625","4218.9765625"
"146","G2","128","S2","88.57678985595703","147650.125","4245.875"
"146","G2","129","S2","88.80180358886719","145318.75","4324.076171875"
"146","G2","130","S2","89.02680969238281","145663.265625","4396.953125"
"146","G2","131","S2","89.25182342529297","144374.09375","4430.46875"
"146","G2","132","S2","89.47683715820312","142040.359375","4421.548828125"
"146","G2","133","S2","89.70184326171875","141175.609375","4385.375"
"146","G2","134","S2","89.92684936523438","141410.546875","4338.677734375"
"146","G2","135","S2","90.15187072753906","138400.484375","4293.626953125"
"146","G2","136","S2","90.37687683105469","137583.671875","4261.25"
"146","G2","137","S2","90.60188293457031","138863.9375","4255.021484375"
"146","G2","138","S2","90.82689666748047","135129.453125","4288.751953125"
"146","G2","139","S2","91.05191040039062","134451.453125","4370.568359375"
"146","G2","140","S2","91.27691650390625","133245.625","4499.009765625"
"146","G2","141","S2","91.5019302368164","133394.359375","4661.9609375"
"146","G2","142","S2","91.72694396972656","130350.265625","4837.716796875"
"146","G2","143","S2","91.95195007324219","128997.5625","4997.046875"
"146","G2","144","S2","92.17696380615234","126817.53125","5109.7890625"
"146","G2","145","S2","92.4019775390625","126671.0546875","5156.19921875"
"146","G2","146","S2","92.62698364257812","125929.140625","5136.0625"
"146","G2","147","S2","92.85199737548828","122430.3984375","5067.673828125"
"146","G2","148","S2","93.07701110839844","123997.2109375","4975.498046875"
"146","G2","149","S2","93.30201721191406","119656.0859375","4878.5234375"
"146","G2","150","S2","93.52703094482422","120512.703125","4789.37109375"
"146","G2","151","S2","93.75204467773438","118461.875","4722.33203125"
"146","G2","152","S2","93.97705078125","118713.3515625","4697.390625"
"146","G2","153","S2","94.20205688476562","117418.84375","4730.458984375"
"146","G2","154","S2","94.42707824707031","113450.828125","4816.095703125"
"146","G2","155","S2","94.65208435058594","114242.8125","4920.505859375"
"146","G2","156","S2","94.87709045410156","113600.0","4995.50390625"
"147","G3","1","S2","60.00040054321289","1402072.125","26270.462890625"
"147","G3","2","S2","60.22541046142578","1401646.375","26600.66015625"
"147","G3","3","S2","60.45042419433594","1393937.0","26894.865234375"
"147","G3","4","S2","60.67543411254883","1386984.75","27132.3125"
"147","G3","5","S2","60.90044403076172","1379512.25","27342.12890625"
"147","G3","6","S2","61.12545394897461","1374915.0","27572.3515625"
"147","G3","7","S2","61.350467681884766","1372791.75","27845.85546875"
"147","G3","8","S2","61.575477600097656","1361188.75","28132.55859375"
"147","G3","9","S2","61.80048751831055","1354908.375","28364.892578125"
"147","G3","10","S2","62.02549743652344","1349281.375","28439.158203125"
"147","G3","11","S2","62.250511169433594","1344481.0","28450.95703125"
"147","G3","12","S2","62.475521087646484","1332394.125","28428.099609375"
"147","G3","13","S2","62.700531005859375","1327530.625","28411.732421875"
"147","G3","14","S2","62.92554473876953","1326073.25","28433.4609375"
"147","G3","15","S2","63.15055465698242","1315948.0","28498.46484375"
"147","G3","16","S2","63.37556457519531","1308670.625","28588.201171875"
"147","G3","17","S2","63.6005744934082","1303175.0","28675.95703125"
"147","G3","18","S2","63.825584411621094","1295733.125","28744.330078125"
"147","G3","19","S2","64.05059814453125","1288852.0","28795.453125"
"147","G3","20","S2","64.27560424804688","1282893.125","28849.26953125"
"147","G3","21","S2","64.50061798095703","1275297.625","28937.91796875"
"147","G3","22","S2","64.72563171386719","1267634.75","29089.5703125"
"147","G3","23","S2","64.95063781738281","1261991.375","29313.515625"
"147","G3","24","S2","65.17565155029297","1257379.0","29584.5390625"
"147","G3","25","S2","65.40066528320312","1248831.75","29847.169921875"
"147","G3","26","S2","65.62567138671875","1239822.5","30038.208984375"
"147","G3","27","S2","65.8506851196289","1234411.875","30120.177734375"
"147","G3","28","S2","66.07569885253906","1223498.0","30103.650390625"
"147","G3","29","S2","66.30070495605469","1217666.875","30040.923828125"
"147","G3","30","S2","66.52571868896484","1214725.0","29995.814453125"
"147","G3","31","S2","66.750732421875","1204807.875","30010.974609375"
"147","G3","32","S2","66.97573852539062","1196464.75","30090.033203125"
"147","G3","33","S2","67.20075225830078","1192115.25","30206.1328125"
"147","G3","34","S2","67.4257583618164","1184661.875","30324.041015625"
"147","G3","35","S2","67.65077209472656","1173227.25","30421.25"
"147","G3","36","S2","67.87578582763672","1168758.5","30495.890625"
"147","G3","37","S2","68.10079193115234","1161850.75","30558.125"
"147","G3","38","S2","68.3258056640625","1154383.375","30614.416015625"
"147","G3","39","S2","68.55081176757812","1146367.875","30658.859375"
"147","G3","40","S2","68.77582550048828","1139210.5","30677.037109375"
"147","G3","41","S2","69.00083923339844","1130482.5","30658.728515625"
"147","G3","42","S2","69.22584533691406","1124180.0","30608.69921875"
"147","G3","43","S2","69.45085906982422","1114616.375","30545.595703125"
"147","G3","44","S2","69.67587280273438","1111745.75","30488.921875"
"147","G3","45","S2","69.90087890625","1098643.375","30442.82421875"
"147","G3","46","S2","70.12589263916016","1095885.125","30388.70703125"
"147","G3","47","S2","70.35090637207031","1086769.125","30290.90625"
"147","G3","48","S2","70.57591247558594","1078752.125","30118.240234375"
"147","G3","49","S2","70.8009262084961","1070532.375","29869.734375"
"147","G3","50","S2","71.02593994140625","1064054.0","29588.759765625"
"147","G3","51","S2","71.25094604492188","1057186.75","29352.296875"
"147","G3","52","S2","71.47595977783203","1052646.125","29234.205078125"
"147","G3","53","S2","71.70096588134766","1047579.1875","29264.638671875"
"147","G3","54","S2","71.92597961425781","1039037.75","29409.349609375"
"147","G3","55","S2","72.15099334716797","1031037.0625","29587.265625"
"147","G3","56","S2","72.3759994506836","1022010.8125","29711.939453125"
"147","G3","57","S2","72.60101318359375","1016734.25","29730.822265625"
"147","G3","58","S2","72.82601928710938","1010689.6875","29639.52734375"
"147","G3","59","S2","73.05103302001953","1002403.4375","29468.03515625"
"147","G3","60","S2","73.27604675292969","993637.5625","29257.25"
"147","G3","61","S2","73.50105285644531","990990.75","29038.9296875"
"147","G3","62","S2","73.72606658935547","980681.8125","28829.072265625"
"147","G3","63","S2","73.95108032226562","977063.375","28630.384765625"
"147","G3","64","S2","74.17608642578125","967090.1875","28442.08203125"
"147","G3","65","S2","74.4011001586914","962548.9375","28200.61328125"
"147","G3","66","S2","74.62611389160156","955940.625","27958.109375"
"147","G3","67","S2","74.85111999511719","948989.25","27824.4453125"
"147","G3","68","S2","75.07613372802734","945344.5","27839.705078125"
"147","G3","69","S2","75.3011474609375","935779.8125","28012.013671875"
"147","G3","70","S2","75.52615356445312","931120.75","28303.853515625"
"147","G3","71","S2","75.75116729736328","923748.375","28518.4453125"
"147","G3","72","S2","75.97618103027344","915777.4375","28680.375"
"147","G3","73","S2","76.20118713378906","910612.1875","28767.51171875"
"147","G3","74","S2","76.42620086669922","902040.5","28754.1953125"
"147","G3","75","S2","76.65120697021484","895313.625","28645.064453125"
"147","G3","76","S2","76.876220703125","890484.125","28474.5"
"147","G3","77","S2","77.10122680664062","882594.4375","28239.390625"
"147","G3","78","S2","77.32624053955078","878330.0","27969.18359375"
"147","G3","79","S2","77.55125427246094","872270.375","27772.66796875"
"147","G3","80","S2","77.77626037597656","866548.125","27614.263671875"
"147","G3","81","S2","78.00127410888672","854334.75","27441.453125"
"147","G3","82","S2","78.22628784179688","850771.5","27242.6328125"
"147","G3","83","S2","78.4512939453125","846996.1875","27076.56640625"
"147","G3","84","S2","78.67630767822266","841380.3125","27042.619140625"
"147","G3","85","S2","78.90132141113281","834980.75","27215.349609375"
"147","G3","86","S2","79.12632751464844","828889.9375","27605.021484375"
"147","G3","87","S2","79.3513412475586","818219.25","28203.59765625"
"147","G3","88","S2","79.57635498046875","811860.375","28788.755859375"
"147","G3","89","S2","79.80136108398438","809719.4375","29704.78125"
"147","G3","90","S2","80.02637481689453","801397.75","31479.802734375"
"147","G3","91","S2","80.25138854980469","794623.75","34848.72265625"
"147","G3","92","S2","80.47639465332031","789368.875","40787.421875"
"147","G3","93","S2","80.70140838623047","780661.5","50368.109375"
"147","G3","94","S2","80.9264144897461","768529.9375","64455.375"
"147","G3","95","S2","81.15142822265625","749312.75","83245.609375"
"147","G3","96","S2","81.37643432617188","718262.6875","105768.7421875"
"147","G3","97","S2","81.60144805908203","653137.875","129600.09375"
"147","G3","98","S2","81.82646179199219","556045.875","151060.71875"
"147","G3","99","S2","82.05146789550781","450590.71875","166023.84375"
"147","G3","100","S2","82.27648162841797","352763.40625","171137.0625"
"147","G3","101","S2","82.50149536132812","288199.1875","164977.8125"
"147","G3","102","S2","82.72650146484375","256250.875","148603.671875"
"147","G3","103","S2","82.9515151977539","247521.5625","125216.53125"
"147","G3","104","S2","83.17652893066406","244803.578125","99090.3046875"
"147","G3","105","S2","83.40153503417969","241210.4375","74260.828125"
"147","G3","106","S2","83.62654876708984","241985.046875","53527.8125"
"147","G3","107","S2","83.8515625","240108.640625","38082.9921875"
"147","G3","108","S2","84.07656860351562","238458.671875","27255.7109375"
"147","G3","109","S2","84.30158233642578","237050.65625","16167.71875"
"147","G3","110","S2","84.52659606933594","233446.046875","10049.74609375"
"147","G3","111","S2","84.75160217285156","233488.71875","6911.533203125"
"147","G3","112","S2","84.97661590576172","232342.40625","5333.62109375"
"147","G3","113","S2","85.20162200927734","228815.03125","4483.470703125"
"147","G3","114","S2","85.4266357421875","228326.40625","3977.79296875"
"147","G3","115","S2","85.65164947509766","230354.78125","3703.96875"
"147","G3","116","S2","85.87665557861328","227244.5625","3659.27734375"
"147","G3","117","S2","86.10166931152344","226475.15625","3836.9453125"
"147","G3","118","S2","86.32667541503906","224075.640625","4171.537109375"
"147","G3","119","S2","86.55168914794922","222301.46875","4544.5546875"
"147","G3","120","S2","86.77670288085938","217624.4375","4831.14453125"
"147","G3","121","S2","87.001708984375","220154.75","4949.802734375"
"147","G3","122","S2","87.22672271728516","217363.59375","4883.779296875"
"147","G3","123","S2","87.45173645019531","216717.578125","4667.228515625"
"147","G3","124","S2","87.67674255371094","211851.71875","4356.7109375"
"147","G3","125","S2","87.9017562866211","212548.328125","4011.38671875"
"147","G3","126","S2","88.12677001953125","212928.296875","3687.068359375"
"147","G3","127","S2","88.35177612304688","210310.546875","3434.962890625"
"147","G3","128","S2","88.57678985595703","206798.5625","3295.595703125"
"147","G3","129","S2","88.80180358886719","210089.8125","3289.11328125"
"147","G3","130","S2","89.02680969238281","206007.84375","3407.703125"
"147","G3","131","S2","89.25182342529297","206408.328125","3613.541015625"
"147","G3","132","S2","89.47683715820312","202706.890625","3843.44921875"
"147","G3","133","S2","89.70184326171875","199292.796875","4025.341796875"
"147","G3","134","S2","89.92684936523438","202308.828125","4103.935546875"
"147","G3","135","S2","90.15187072753906","199927.765625","4064.36328125"
"147","G3","136","S2","90.37687683105469","197129.546875","3939.1640625"
"147","G3","137","S2","90.60188293457031","194064.640625","3797.46875"
"147","G3","138","S2","90.82689666748047","197877.59375","3722.783203125"
"147","G3","139","S2","91.05191040039062","194381.921875","3784.119140625"
"147","G3","140","S2","91.27691650390625","194875.734375","4000.2109375"
"147","G3","141","S2","91.5019302368164","189246.8125","4311.091796875"
"147","G3","142","S2","91.72694396972656","186628.0","4585.033203125"
"147","G3","143","S2","91.95195007324219","186939.21875","4676.869140625"
"147","G3","144","S2","92.17696380615234","185390.265625","4510.99609375"
"147","G3","145","S2","92.4019775390625","186202.4375","4133.47265625"
"147","G3","146","S2","92.62698364257812","182498.78125","3694.86328125"
"147","G3","147","S2","92.85199737548828","183963.15625","3375.09765625"
"147","G3","148","S2","93.07701110839844","182141.265625","3301.48046875"
"147","G3","149","S2","93.30201721191406","179929.484375","3502.958984375"
"147","G3","150","S2","93.52703094482422","177717.0","3915.3359375"
"147","G3","151","S2","93.75204467773438","175447.875","4422.427734375"
"147","G3","152","S2","93.97705078125","175363.875","4907.169921875"
"147","G3","153","S2","94.20205688476562","171648.765625","5290.267578125"
"147","G3","154","S2","94.42707824707031","172336.59375","5544.2890625"
"147","G3","155","S2","94.65208435058594","167157.171875","5684.720703125"
"147","G3","156","S2","94.87709045410156","171534.546875","5749.822265625"
"148","G4","1","S2","60.00040054321289","1125796.5","18626.09375"
"148","G4","2","S2","60.22541046142578","1121776.75","19017.3046875"
"148","G4","3","S2","60.45042419433594","1117396.0","19351.599609375"
"148","G4","4","S2","60.67543411254883","1110190.5","19580.95703125"
"148","G4","5","S2","60.90044403076172","1106127.125","19684.095703125"
"148","G4","6","S2","61.12545394897461","1108765.75","19672.861328125"
"148","G4","7","S2","61.350467681884766","1093757.875","19601.1796875"
"148","G4","8","S2","61.575477600097656","1093183.75","19564.158203125"
"148","G4","9","S2","61.80048751831055","1084348.625","19670.97265625"
"148","G4","10","S2","62.02549743652344","1086504.125","19992.044921875"
"148","G4","11","S2","62.250511169433594","1079583.125","20511.0234375"
"148","G4","12","S2","62.475521087646484","1076002.125","21119.724609375"
"148","G4","13","S2","62.700531005859375","1064840.625","21664.279296875"
"148","G4","14","S2","62.92554473876953","1064324.75","22017.595703125"
"148","G4","15","S2","63.15055465698242","1059268.75","22139.650390625"
"148","G4","16","S2","63.37556457519531","1048408.875","22098.169921875"
"148","G4","17","S2","63.6005744934082","1044163.75","22038.36328125"
"148","G4","18","S2","63.825584411621094","1041031.875","22115.37109375"
"148","G4","19","S2","64.05059814453125","1038651.1875","22420.763671875"
"148","G4","20","S2","64.27560424804688","1030098.0625","22898.669921875"
"148","G4","21","S2","64.50061798095703","1024683.0","23247.7109375"
"148","G4","22","S2","64.72563171386719","1018033.125","23557.38671875"
"148","G4","23","S2","64.95063781738281","1013780.375","23737.408203125"
"148","G4","24","S2","65.17565155029297","1007880.8125","23738.150390625"
"148","G4","25","S2","65.40066528320312","996891.75","23573.046875"
"148","G4","26","S2","65.62567138671875","992501.0625","23321.935546875"
"148","G4","27","S2","65.8506851196289","988335.1875","23101.509765625"
"148","G4","28","S2","66.07569885253906","984820.9375","23014.20703125"
"148","G4","29","S2","66.30070495605469","978840.0625","23098.314453125"
"148","G4","30","S2","66.52571868896484","974406.625","23310.5546875"
"148","G4","31","S2","66.750732421875","968848.75","23554.830078125"
"148","G4","32","S2","66.97573852539062","957770.625","23738.78515625"
"148","G4","33","S2","67.20075225830078","956096.6875","23825.169921875"
"148","G4","34","S2","67.4257583618164","944803.9375","23845.3515625"
"148","G4","35","S2","67.65077209472656","945195.375","23868.93359375"
"148","G4","36","S2","67.87578582763672","935956.625","23950.1484375"
"148","G4","37","S2","68.10079193115234","932926.5625","24085.986328125"
"148","G4","38","S2","68.3258056640625","927793.625","24217.013671875"
"148","G4","39","S2","68.55081176757812","917287.25","24269.033203125"
"148","G4","40","S2","68.77582550048828","909821.5","24209.30859375"
"148","G4","41","S2","69.00083923339844","904281.9375","24073.337890625"
"148","G4","42","S2","69.22584533691406","901075.9375","23943.302734375"
"148","G4","43","S2","69.45085906982422","894920.75","23892.41796875"
"148","G4","44","S2","69.67587280273438","892000.0","23936.5859375"
"148","G4","45","S2","69.90087890625","880464.4375","24029.046875"
"148","G4","46","S2","70.12589263916016","874924.875","24098.13671875"
"148","G4","47","S2","70.35090637207031","870279.375","24097.001953125"
"148","G4","48","S2","70.57591247558594","861379.5625","24030.001953125"
"148","G4","49","S2","70.8009262084961","857799.9375","23941.2421875"
"148","G4","50","S2","71.02593994140625","854372.6875","23881.06640625"
"148","G4","51","S2","71.25094604492188","844885.1875","23873.728515625"
"148","G4","52","S2","71.47595977783203","839916.4375","23908.82421875"
"148","G4","53","S2","71.70096588134766","833887.6875","23954.53125"
"148","G4","54","S2","71.92597961425781","830651.5","23981.818359375"
"148","G4","55","S2","72.15099334716797","819409.4375","23983.279296875"
"148","G4","56","S2","72.3759994506836","813508.375","23974.513671875"
"148","G4","57","S2","72.60101318359375","814207.75","23978.0234375"
"148","G4","58","S2","72.82601928710938","805428.625","24001.126953125"
"148","G4","59","S2","73.05103302001953","797400.75","24025.111328125"
"148","G4","60","S2","73.27604675292969","790156.6875","24014.341796875"
"148","G4","61","S2","73.50105285644531","786654.75","23940.205078125"
"148","G4","62","S2","73.72606658935547","779666.6875","23800.005859375"
"148","G4","63","S2","73.95108032226562","773784.4375","23619.36328125"
"148","G4","64","S2","74.17608642578125","766706.5","23439.33984375"
"148","G4","65","S2","74.4011001586914","763699.5625","23296.513671875"
"148","G4","66","S2","74.62611389160156","758053.1875","23206.947265625"
"148","G4","67","S2","74.85111999511719","751209.625","23161.373046875"
"148","G4","68","S2","75.07613372802734","745264.4375","23131.85546875"
"148","G4","69","S2","75.3011474609375","738795.4375","23088.572265625"
"148","G4","70","S2","75.52615356445312","734396.5625","23015.703125"
"148","G4","71","S2","75.75116729736328","729978.5625","22920.546875"
"148","G4","72","S2","75.97618103027344","720363.1875","22821.505859375"
"148","G4","73","S2","76.20118713378906","718383.25","22741.4375"
"148","G4","74","S2","76.42620086669922","712254.5625","22783.7109375"
"148","G4","75","S2","76.65120697021484","709202.0625","22896.896484375"
"148","G4","76","S2","76.876220703125","702783.9375","22998.248046875"
"148","G4","77","S2","77.10122680664062","693219.5","23041.298828125"
"148","G4","78","S2","77.32624053955078","686499.5625","22965.556640625"
"148","G4","79","S2","77.55125427246094","685447.8125","22699.943359375"
"148","G4","80","S2","77.77626037597656","678644.0625","22223.037109375"
"148","G4","81","S2","78.00127410888672","673505.25","21818.3359375"
"148","G4","82","S2","78.22628784179688","669044.6875","21677.40625"
"148","G4","83","S2","78.4512939453125","665851.4375","21908.314453125"
"148","G4","84","S2","78.67630767822266","661581.25","22488.19921875"
"148","G4","85","S2","78.90132141113281","650068.375","23088.896484375"
"148","G4","86","S2","79.12632751464844","647489.125","23550.154296875"
"148","G4","87","S2","79.3513412475586","639567.4375","23966.564453125"
"148","G4","88","S2","79.57635498046875","630772.75","24384.978515625"
"148","G4","89","S2","79.80136108398438","628940.3125","25010.06640625"
"148","G4","90","S2","80.02637481689453","625488.625","26233.740234375"
"148","G4","91","S2","80.25138854980469","615744.6875","28645.55078125"
"148","G4","92","S2","80.47639465332031","609122.125","33011.51953125"
"148","G4","93","S2","80.70140838623047","604988.625","40175.41796875"
"148","G4","94","S2","80.9264144897461","592982.8125","50826.5859375"
"148","G4","95","S2","81.15142822265625","582795.75","65125.7890625"
"148","G4","96","S2","81.37643432617188","556751.9375","82299.1328125"
"148","G4","97","S2","81.60144805908203","496557.46875","100419.28125"
"148","G4","98","S2","81.82646179199219","419492.8125","116599.15625"
"148","G4","99","S2","82.05146789550781","337258.25","127665.1171875"
"148","G4","100","S2","82.27648162841797","265151.21875","131118.984375"
"148","G4","101","S2","82.50149536132812","211671.734375","125997.3046875"
"148","G4","102","S2","82.72650146484375","180524.015625","113232.9765625"
"148","G4","103","S2","82.9515151977539","183407.28125","95341.953125"
"148","G4","104","S2","83.17652893066406","179192.84375","75579.203125"
"148","G4","105","S2","83.40153503417969","173901.265625","56947.421875"
"148","G4","106","S2","83.62654876708984","173571.65625","41471.171875"
"148","G4","107","S2","83.8515625","170575.703125","29963.484375"
"148","G4","108","S2","84.07656860351562","166764.640625","21778.47265625"
"148","G4","109","S2","84.30158233642578","171173.1875","13499.6875"
"148","G4","110","S2","84.52659606933594","169802.90625","9039.0439453125"
"148","G4","111","S2","84.75160217285156","166393.484375","6978.8837890625"
"148","G4","112","S2","84.97661590576172","162326.921875","6222.560546875"
"148","G4","113","S2","85.20162200927734","158331.75","6011.501953125"
"148","G4","114","S2","85.4266357421875","158529.703125","5901.779296875"
"148","G4","115","S2","85.65164947509766","158878.5625","5718.857421875"
"148","G4","116","S2","85.87665557861328","157438.890625","5471.02734375"
"148","G4","117","S2","86.10166931152344","154969.53125","5230.763671875"
"148","G4","118","S2","86.32667541503906","152965.375","5034.7421875"
"148","G4","119","S2","86.55168914794922","150798.453125","4851.5"
"148","G4","120","S2","86.77670288085938","148715.75","4619.763671875"
"148","G4","121","S2","87.001708984375","147595.25","4311.671875"
"148","G4","122","S2","87.22672271728516","148310.03125","3964.951171875"
"148","G4","123","S2","87.45173645019531","146761.0625","3660.765625"
"148","G4","124","S2","87.67674255371094","146344.71875","3466.859375"
"148","G4","125","S2","87.9017562866211","143700.328125","3390.775390625"
"148","G4","126","S2","88.12677001953125","140832.8125","3377.330078125"
"148","G4","127","S2","88.35177612304688","140180.375","3350.294921875"
"148","G4","128","S2","88.57678985595703","138532.234375","3265.419921875"
"148","G4","129","S2","88.80180358886719","138992.46875","3135.306640625"
"148","G4","130","S2","89.02680969238281","140694.609375","3010.18359375"
"148","G4","131","S2","89.25182342529297","133145.03125","2934.765625"
"148","G4","132","S2","89.47683715820312","133468.375","2919.099609375"
"148","G4","133","S2","89.70184326171875","135765.734375","2942.29296875"
"148","G4","134","S2","89.92684936523438","132156.359375","2976.546875"
"148","G4","135","S2","90.15187072753906","133409.5","3003.267578125"
"148","G4","136","S2","90.37687683105469","127769.5859375","3013.35546875"
"148","G4","137","S2","90.60188293457031","126090.171875","3005.087890625"
"148","G4","138","S2","90.82689666748047","131943.4375","2989.51171875"
"148","G4","139","S2","91.05191040039062","128063.5859375","2992.6484375"
"148","G4","140","S2","91.27691650390625","122133.15625","3039.322265625"
"148","G4","141","S2","91.5019302368164","125371.7265625","3125.96484375"
"148","G4","142","S2","91.72694396972656","124261.40625","3209.228515625"
"148","G4","143","S2","91.95195007324219","119679.734375","3226.443359375"
"148","G4","144","S2","92.17696380615234","118042.8125","3136.40234375"
"148","G4","145","S2","92.4019775390625","122803.703125","2951.126953125"
"148","G4","146","S2","92.62698364257812","116574.578125","2736.69140625"
"148","G4","147","S2","92.85199737548828","118450.71875","2581.8671875"
"148","G4","148","S2","93.07701110839844","116086.3828125","2551.869140625"
"148","G4","149","S2","93.30201721191406","116063.484375","2652.9765625"
"148","G4","150","S2","93.52703094482422","113172.4609375","2827.712890625"
"148","G4","151","S2","93.75204467773438","110051.453125","2983.759765625"
"148","G4","152","S2","93.97705078125","112034.359375","3041.150390625"
"148","G4","153","S2","94.20205688476562","109883.9921875","2971.73828125"
"148","G4","154","S2","94.42707824707031","110476.515625","2808.083984375"
