# File Name: Ruimin_qPCR.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 5 System
# Block Type: 384-Well Block
# Instrument Name: 272530695
# Instrument Serial Number: 272530695
# Heated Cover Serial Number: 
# Block serial number: 
# Run Start Date/Time: 2023-12-21 12:31:53 AM UTC
# Run End Data/Time: 2023-12-21 02:17:41 AM UTC
# Run Duration: 105 minutes 48 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-02-13 04:28:30 AM UTC
# Software Name and Version: Design & Analysis Software v2.7.0
# Plugin Name and Version: Primary Analysis v1.8.0, Relative Quantification v1.6.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported By: guest
# Exported On: 2024-02-13 04:29:01 AM UTC
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"171","H3","31","S2","9.371808052062988","6.189632368087768","pRH108","FALSE"
"171","H3","32","S2","9.423638343811035","6.22051260471344","pRH108","FALSE"
"171","H3","33","S2","9.422403335571289","6.198327541351318","pRH108","FALSE"
"171","H3","34","S2","9.399443626403809","6.154417777061463","pRH108","FALSE"
"171","H3","35","S2","9.390240669250488","6.124264764785766","pRH108","FALSE"
"171","H3","36","S2","9.401429176330566","6.1145032167434685","pRH108","FALSE"
"171","H3","37","S2","9.401824951171875","6.093948936462402","pRH108","FALSE"
"171","H3","38","S2","9.42508316040039","6.0962570905685425","pRH108","FALSE"
"171","H3","39","S2","9.430883407592773","6.08110728263855","pRH108","FALSE"
"171","H3","40","S2","9.42535400390625","6.054627823829651","pRH108","FALSE"
"172","H4","1","S2","2.8287084102630615","0.03777875900268546","pRH112","FALSE"
"172","H4","2","S2","2.840635061264038","0.026672291755676092","pRH112","FALSE"
"172","H4","3","S2","2.846344470977783","0.009348583221435725","pRH112","FALSE"
"172","H4","4","S2","2.8526670932769775","-0.007361912727355868","pRH112","FALSE"
"172","H4","5","S2","2.8731272220611572","-0.00993490219116211","pRH112","FALSE"
"172","H4","6","S2","2.910656452178955","0.0045612096786498135","pRH112","FALSE"
"172","H4","7","S2","2.9325153827667236","0.0033870220184324396","pRH112","FALSE"
"172","H4","8","S2","2.9805243015289307","0.028362822532653986","pRH112","FALSE"
"172","H4","9","S2","3.0412304401397705","0.0660358428955079","pRH112","FALSE"
"172","H4","10","S2","3.0756072998046875","0.07737958431243896","pRH112","FALSE"
"172","H4","11","S2","3.137622594833374","0.11636176109313956","pRH112","FALSE"
"172","H4","12","S2","3.223294734954834","0.17900078296661404","pRH112","FALSE"
"172","H4","13","S2","3.364354133605957","0.29702706336975115","pRH112","FALSE"
"172","H4","14","S2","3.609417200088501","0.5190570116043092","pRH112","FALSE"
"172","H4","15","S2","4.024300575256348","0.9109072685241699","pRH112","FALSE"
"172","H4","16","S2","4.63887357711792","1.5024471521377563","pRH112","FALSE"
"172","H4","17","S2","5.472665309906006","2.3132057666778567","pRH112","FALSE"
"172","H4","18","S2","6.416604518890381","3.234111857414246","pRH112","FALSE"
"172","H4","19","S2","7.200490951538086","3.994965171813965","pRH112","FALSE"
"172","H4","20","S2","7.8166022300720215","4.5880433320999146","pRH112","FALSE"
"172","H4","21","S2","8.253588676452637","5.001996660232544","pRH112","FALSE"
"172","H4","22","S2","8.6174898147583","5.342864680290223","pRH112","FALSE"
"172","H4","23","S2","8.869638442993164","5.571980190277099","pRH112","FALSE"
"172","H4","24","S2","9.069774627685547","5.749083256721496","pRH112","FALSE"
"172","H4","25","S2","9.201272010803223","5.8575475215911865","pRH112","FALSE"
"172","H4","26","S2","9.313939094543457","5.947181487083435","pRH112","FALSE"
"172","H4","27","S2","9.415910720825195","6.026119995117188","pRH112","FALSE"
"172","H4","28","S2","9.467554092407227","6.054730248451232","pRH112","FALSE"
"172","H4","29","S2","9.501866340637207","6.066009378433227","pRH112","FALSE"
"172","H4","30","S2","9.569867134094238","6.110977053642273","pRH112","FALSE"
"172","H4","31","S2","9.61363697052002","6.131713771820069","pRH112","FALSE"
"172","H4","32","S2","9.630131721496582","6.125175404548646","pRH112","FALSE"
"172","H4","33","S2","9.629176139831543","6.101186704635619","pRH112","FALSE"
"172","H4","34","S2","9.642123222351074","6.091100668907165","pRH112","FALSE"
"172","H4","35","S2","9.669453620910645","6.09539794921875","pRH112","FALSE"
"172","H4","36","S2","9.650714874267578","6.053626084327698","pRH112","FALSE"
"172","H4","37","S2","9.610560417175293","5.9904385089874275","pRH112","FALSE"
"172","H4","38","S2","9.627626419067383","5.98447139263153","pRH112","FALSE"
"172","H4","39","S2","9.647475242614746","5.981287097930908","pRH112","FALSE"
"172","H4","40","S2","9.670777320861816","5.981556057929993","pRH112","FALSE"
"173","H5","1","S2","0.30574652552604675","0.020544540669236864","pRH106_0.1","FALSE"
"173","H5","2","S2","0.3024158179759979","0.014861170734677995","pRH106_0.1","FALSE"
"173","H5","3","S2","0.2934296131134033","0.003522303487573351","pRH106_0.1","FALSE"
"173","H5","4","S2","0.2926219403743744","3.6196836403438017E-4","pRH106_0.1","FALSE"
"173","H5","5","S2","0.29129326343536377","-0.0033193709594862802","pRH106_0.1","FALSE"
"173","H5","6","S2","0.2931438684463501","-0.0038214283330099924","pRH106_0.1","FALSE"
"173","H5","7","S2","0.2990710437297821","-2.4691543408802584E-4","pRH106_0.1","FALSE"
"173","H5","8","S2","0.3039625585079193","0.002291936959539141","pRH106_0.1","FALSE"
"173","H5","9","S2","0.30523478984832764","0.0012115059154374258","pRH106_0.1","FALSE"
"173","H5","10","S2","0.3104628026485443","0.00408685633114406","pRH106_0.1","FALSE"
"173","H5","11","S2","0.3251218795776367","0.016393270875726427","pRH106_0.1","FALSE"
"173","H5","12","S2","0.3399711847305298","0.028889913644109453","pRH106_0.1","FALSE"
"173","H5","13","S2","0.3802478015422821","0.06681386807135173","pRH106_0.1","FALSE"
"173","H5","14","S2","0.4562951624393463","0.1405085665839059","pRH106_0.1","FALSE"
"173","H5","15","S2","0.6026878356933594","0.28454857745340895","pRH106_0.1","FALSE"
"173","H5","16","S2","0.8697283864021301","0.5492364657776696","pRH106_0.1","FALSE"
"173","H5","17","S2","1.338457465171814","1.0156128821628434","pRH106_0.1","FALSE"
"173","H5","18","S2","2.102813720703125","1.7776164753096444","pRH106_0.1","FALSE"
"173","H5","19","S2","3.136033296585083","2.8084833888070926","pRH106_0.1","FALSE"
"173","H5","20","S2","4.2646589279174805","3.93475635775498","pRH106_0.1","FALSE"
"173","H5","21","S2","5.229061603546143","4.896806370999132","pRH106_0.1","FALSE"
"173","H5","22","S2","5.9461588859558105","5.61155099102429","pRH106_0.1","FALSE"
"173","H5","23","S2","6.461450576782227","6.1244900194661955","pRH106_0.1","FALSE"
"173","H5","24","S2","6.850637435913086","6.511324216212545","pRH106_0.1","FALSE"
"173","H5","25","S2","7.1311354637146","6.7894695816295485","pRH106_0.1","FALSE"
"173","H5","26","S2","7.335641860961914","6.991623316492353","pRH106_0.1","FALSE"
"173","H5","27","S2","7.475269317626953","7.128898110772882","pRH106_0.1","FALSE"
"173","H5","28","S2","7.5823564529418945","7.233632583703313","pRH106_0.1","FALSE"
"173","H5","29","S2","7.681338310241699","7.330261778618608","pRH106_0.1","FALSE"
"173","H5","30","S2","7.735357761383057","7.381928567375455","pRH106_0.1","FALSE"
"173","H5","31","S2","7.758049964904785","7.402268108512674","pRH106_0.1","FALSE"
"173","H5","32","S2","7.814620494842529","7.456485976065908","pRH106_0.1","FALSE"
"173","H5","33","S2","7.8454108238220215","7.48492364266089","pRH106_0.1","FALSE"
"173","H5","34","S2","7.859062671661377","7.4962228281157355","pRH106_0.1","FALSE"
"173","H5","35","S2","7.866801738739014","7.501609232808862","pRH106_0.1","FALSE"
"173","H5","36","S2","7.884331703186035","7.516786534871374","pRH106_0.1","FALSE"
"173","H5","37","S2","7.8832011222839355","7.513303291584764","pRH106_0.1","FALSE"
"173","H5","38","S2","7.895960807800293","7.523710314716611","pRH106_0.1","FALSE"
"173","H5","39","S2","7.901031017303467","7.526427861835275","pRH106_0.1","FALSE"
"173","H5","40","S2","7.886693477630615","7.5097376597779135","pRH106_0.1","FALSE"
"174","H6","1","S2","0.27076107263565063","0.012991675463589748","pRH106_0.01","FALSE"
"174","H6","2","S2","0.26771044731140137","0.012898178534074257","pRH106_0.01","FALSE"
"174","H6","3","S2","0.25834083557128906","0.006485695188695729","pRH106_0.01","FALSE"
"174","H6","4","S2","0.24659542739391327","-0.0023025845939462874","pRH106_0.01","FALSE"
"174","H6","5","S2","0.24395476281642914","-0.0019861207766966415","pRH106_0.01","FALSE"
"174","H6","6","S2","0.24316085875034332","1.771035519513198E-4","pRH106_0.01","FALSE"
"174","H6","7","S2","0.2410198301076889","9.932033040306776E-4","pRH106_0.01","FALSE"
"174","H6","8","S2","0.23530511558055878","-0.0017643828283656726","pRH106_0.01","FALSE"
"174","H6","9","S2","0.23004058003425598","-0.004071789979934692","pRH106_0.01","FALSE"
"174","H6","10","S2","0.22730538249015808","-0.003849859129298815","pRH106_0.01","FALSE"
"174","H6","11","S2","0.22712427377700806","-0.0010738394477150625","pRH106_0.01","FALSE"
"174","H6","12","S2","0.22860364615917206","0.0033626613291827157","pRH106_0.01","FALSE"
"174","H6","13","S2","0.2263137698173523","0.004029913382096729","pRH106_0.01","FALSE"
"174","H6","14","S2","0.2291181981563568","0.009791470115835022","pRH106_0.01","FALSE"
"174","H6","15","S2","0.24623866379261017","0.029869064146822156","pRH106_0.01","FALSE"
"174","H6","16","S2","0.2681083083152771","0.05469583706422287","pRH106_0.01","FALSE"
"174","H6","17","S2","0.31087321043014526","0.1004178675738248","pRH106_0.01","FALSE"
"174","H6","18","S2","0.4177479147911072","0.2102497003295205","pRH106_0.01","FALSE"
"174","H6","19","S2","0.6085141897201538","0.4039731036533009","pRH106_0.01","FALSE"
"174","H6","20","S2","0.9338911175727844","0.7323071599006652","pRH106_0.01","FALSE"
"174","H6","21","S2","1.4938303232192993","1.295203493941914","pRH106_0.01","FALSE"
"174","H6","22","S2","2.3460378646850586","2.150368163802407","pRH106_0.01","FALSE"
"174","H6","23","S2","3.387094497680664","3.1943819251927463","pRH106_0.01","FALSE"
"174","H6","24","S2","4.393245220184326","4.203489776091143","pRH106_0.01","FALSE"
"174","H6","25","S2","5.204401016235352","5.0176027005369015","pRH106_0.01","FALSE"
"174","H6","26","S2","5.806732654571533","5.622891467267817","pRH106_0.01","FALSE"
"174","H6","27","S2","6.243128776550293","6.062244717641311","pRH106_0.01","FALSE"
"174","H6","28","S2","6.581473350524902","6.403546420010654","pRH106_0.01","FALSE"
"174","H6","29","S2","6.818678379058838","6.643708576939323","pRH106_0.01","FALSE"
"174","H6","30","S2","6.983373641967773","6.811360968242992","pRH106_0.01","FALSE"
"174","H6","31","S2","7.1198835372924805","6.950827991962433","pRH106_0.01","FALSE"
"174","H6","32","S2","7.217003345489502","7.050904928554188","pRH106_0.01","FALSE"
"174","H6","33","S2","7.287372589111328","7.124231300570749","pRH106_0.01","FALSE"
"174","H6","34","S2","7.344583511352539","7.184399351206693","pRH106_0.01","FALSE"
"174","H6","35","S2","7.38248348236084","7.225256450609728","pRH106_0.01","FALSE"
"174","H6","36","S2","7.437097549438477","7.282827646082098","pRH106_0.01","FALSE"
"174","H6","37","S2","7.463891506195068","7.312578731233423","pRH106_0.01","FALSE"
"174","H6","38","S2","7.4903669357299805","7.34201128916307","pRH106_0.01","FALSE"
"174","H6","39","S2","7.494487285614014","7.349088767441836","pRH106_0.01","FALSE"
"174","H6","40","S2","7.506331920623779","7.363890530846336","pRH106_0.01","FALSE"
"175","H7","1","S2","0.21267782151699066","-0.030039043216542764","pRH106_0.001","FALSE"
"175","H7","2","S2","0.19614221155643463","0.002475945126603936","pRH106_0.001","FALSE"
"175","H7","3","S2","0.1357717663049698","-0.00884390182115815","pRH106_0.001","FALSE"
"175","H7","4","S2","0.08480032533407211","-0.010764744488353094","pRH106_0.001","FALSE"
"175","H7","5","S2","0.037691615521907806","-0.00882285599681467","pRH106_0.001","FALSE"
"175","H7","6","S2","0.008301985450088978","0.010838112235069287","pRH106_0.001","FALSE"
"175","H7","7","S2","-0.03714333102107048","0.01444339406761256","pRH106_0.001","FALSE"
"175","H7","8","S2","-0.09382802248001099","0.006809300912374784","pRH106_0.001","FALSE"
"175","H7","9","S2","-0.13987506926059723","0.009812852435491272","pRH106_0.001","FALSE"
"175","H7","10","S2","-0.19068686664104462","0.008051653358746615","pRH106_0.001","FALSE"
"175","H7","11","S2","-0.2457396537065506","0.0020494645969433914","pRH106_0.001","FALSE"
"175","H7","12","S2","-0.30501410365104675","-0.008174387043849922","pRH106_0.001","FALSE"
"175","H7","13","S2","-0.36128920316696167","-0.015398888256062108","pRH106_0.001","FALSE"
"175","H7","14","S2","-0.40935018658638","-0.014409273371777713","pRH106_0.001","FALSE"
"175","H7","15","S2","-0.4459371864795685","-0.0019456749612634591","pRH106_0.001","FALSE"
"175","H7","16","S2","-0.48621734976768494","0.006824760054322816","pRH106_0.001","FALSE"
"175","H7","17","S2","-0.5157642364501953","0.02632847167551517","pRH106_0.001","FALSE"
"175","H7","18","S2","-0.5408132672309875","0.050330039198425665","pRH106_0.001","FALSE"
"175","H7","19","S2","-0.5612003803253174","0.07899352440779855","pRH106_0.001","FALSE"
"175","H7","20","S2","-0.5702579021453857","0.11898660089143293","pRH106_0.001","FALSE"
"175","H7","21","S2","-0.5173423886299133","0.22095271271060818","pRH106_0.001","FALSE"
"175","H7","22","S2","-0.38193708658218384","0.4054086130620403","pRH106_0.001","FALSE"
"175","H7","23","S2","-0.1367611438035965","0.6996351541443305","pRH106_0.001","FALSE"
"175","H7","24","S2","0.3235154151916504","1.2089623114432801","pRH106_0.001","FALSE"
"175","H7","25","S2","1.0323214530944824","1.9668189476498146","pRH106_0.001","FALSE"
"175","H7","26","S2","1.85405695438385","2.837605047242885","pRH106_0.001","FALSE"
"175","H7","27","S2","2.66180157661438","3.6944002677771177","pRH106_0.001","FALSE"
"175","H7","28","S2","3.3514366149902344","4.433085904456675","pRH106_0.001","FALSE"
"175","H7","29","S2","3.9583792686462402","5.089079156416384","pRH106_0.001","FALSE"
"175","H7","30","S2","4.450502872467041","5.630253358540887","pRH106_0.001","FALSE"
"175","H7","31","S2","4.770768165588379","5.999569249965928","pRH106_0.001","FALSE"
"175","H7","32","S2","5.038038730621338","6.31589041330259","pRH106_0.001","FALSE"
"175","H7","33","S2","5.1759934425354","6.502895723520355","pRH106_0.001","FALSE"
"175","H7","34","S2","5.305720329284668","6.681673208573325","pRH106_0.001","FALSE"
"175","H7","35","S2","5.395720958709717","6.8207244363020765","pRH106_0.001","FALSE"
"175","H7","36","S2","5.484950065612793","6.9590041415088555","pRH106_0.001","FALSE"
"175","H7","37","S2","5.574611186981201","7.0977158611809665","pRH106_0.001","FALSE"
"175","H7","38","S2","5.666861057281494","7.239016329784962","pRH106_0.001","FALSE"
"175","H7","39","S2","5.659920692443848","7.281126563251019","pRH106_0.001","FALSE"
"175","H7","40","S2","5.629322052001953","7.299578521112826","pRH106_0.001","FALSE"
"176","H8","1","S2","0.45714130997657776","-0.03358150601059524","pRH106_0.0001","FALSE"
"176","H8","2","S2","0.4436016380786896","0.011030358620561113","pRH106_0.0001","FALSE"
"176","H8","3","S2","0.4028630256652832","0.02844328273619922","pRH106_0.0001","FALSE"
"176","H8","4","S2","0.35491201281547546","0.03864380641543607","pRH106_0.0001","FALSE"
"176","H8","5","S2","0.30865412950515747","0.050537459634162556","pRH106_0.0001","FALSE"
"176","H8","6","S2","0.22279806435108185","0.022832931009131467","pRH106_0.0001","FALSE"
"176","H8","7","S2","0.1313634216785431","-0.010450175134362756","pRH106_0.0001","FALSE"
"176","H8","8","S2","0.05129961296916008","-0.03236244731470123","pRH106_0.0001","FALSE"
"176","H8","9","S2","-0.04330768808722496","-0.06881821184204173","pRH106_0.0001","FALSE"
"176","H8","10","S2","-0.11394358426332474","-0.08130257148909703","pRH106_0.0001","FALSE"
"176","H8","11","S2","-0.16834095120429993","-0.07754840190102763","pRH106_0.0001","FALSE"
"176","H8","12","S2","-0.18815438449382782","-0.03921029866151105","pRH106_0.0001","FALSE"
"176","H8","13","S2","-0.19542790949344635","0.011667712867915007","pRH106_0.0001","FALSE"
"176","H8","14","S2","-0.20846965909004211","0.05677749980036372","pRH106_0.0001","FALSE"
"176","H8","15","S2","-0.222609281539917","0.10078941387953344","pRH106_0.0001","FALSE"
"176","H8","16","S2","-0.2286050170660019","0.15294521488249302","pRH106_0.0001","FALSE"
"176","H8","17","S2","-0.22931958734989166","0.21038218112764773","pRH106_0.0001","FALSE"
"176","H8","18","S2","-0.21820826828479767","0.2796450367217863","pRH106_0.0001","FALSE"
"176","H8","19","S2","-0.18975935876369476","0.3662454827719338","pRH106_0.0001","FALSE"
"176","H8","20","S2","-0.16099491715431213","0.4531614609103608","pRH106_0.0001","FALSE"
"176","H8","21","S2","-0.1393454670906067","0.5329624475031108","pRH106_0.0001","FALSE"
"176","H8","22","S2","-0.11036823689937592","0.6200912142233862","pRH106_0.0001","FALSE"
"176","H8","23","S2","-0.045268718153238297","0.7433422694985684","pRH106_0.0001","FALSE"
"176","H8","24","S2","0.07785002142190933","0.9246125456027604","pRH106_0.0001","FALSE"
"176","H8","25","S2","0.31710243225097656","1.2220164929608721","pRH106_0.0001","FALSE"
"176","H8","26","S2","0.7129793167114258","1.676044913950366","pRH106_0.0001","FALSE"
"176","H8","27","S2","1.2945928573608398","2.3158099911288246","pRH106_0.0001","FALSE"
"176","H8","28","S2","1.9649279117584229","3.0442965820554524","pRH106_0.0001","FALSE"
"176","H8","29","S2","2.6184768676757812","3.755997074501855","pRH106_0.0001","FALSE"
"176","H8","30","S2","3.2104854583740234","4.406157201729141","pRH106_0.0001","FALSE"
"176","H8","31","S2","3.7696785926818848","5.023501872566047","pRH106_0.0001","FALSE"
"176","H8","32","S2","4.297086715698242","5.60906153211145","pRH106_0.0001","FALSE"
"176","H8","33","S2","4.75754451751709","6.127670870459341","pRH106_0.0001","FALSE"
"176","H8","34","S2","5.192883491516113","6.6211613809874095","pRH106_0.0001","FALSE"
"176","H8","35","S2","5.513207912445068","6.999637338445409","pRH106_0.0001","FALSE"
"176","H8","36","S2","5.810054302215576","7.354635264744961","pRH106_0.0001","FALSE"
"176","H8","37","S2","6.074199676513672","7.676932175572102","pRH106_0.0001","FALSE"
"176","H8","38","S2","6.2654829025268555","7.92636693811433","pRH106_0.0001","FALSE"
"176","H8","39","S2","6.38439416885376","8.10342974097028","pRH106_0.0001","FALSE"
"176","H8","40","S2","6.472382545471191","8.249569654116755","pRH106_0.0001","FALSE"
"193","I1","1","S2","1.8959312438964844","0.026173424720764206","pRH106","FALSE"
"193","I1","2","S2","1.9047796726226807","-5.765557289122633E-4","pRH106","FALSE"
"193","I1","3","S2","1.9442403316497803","0.0032856941223143657","pRH106","FALSE"
"193","I1","4","S2","1.9761348962783813","-4.181504249573184E-4","pRH106","FALSE"
"193","I1","5","S2","2.0087404251098633","-0.003411030769347921","pRH106","FALSE"
"193","I1","6","S2","2.0426836013793945","-0.0050662636756896515","pRH106","FALSE"
"193","I1","7","S2","2.0889580249786377","0.005609750747680532","pRH106","FALSE"
"193","I1","8","S2","2.1318676471710205","0.012920963764190808","pRH106","FALSE"
"193","I1","9","S2","2.183820962905884","0.02927587032318111","pRH106","FALSE"
"193","I1","10","S2","2.262132406234741","0.07198890447616599","pRH106","FALSE"
"193","I1","11","S2","2.3631210327148438","0.13737912178039555","pRH106","FALSE"
"193","I1","12","S2","2.5295376777648926","0.2681973576545714","pRH106","FALSE"
"193","I1","13","S2","2.78521990776062","0.4882811784744264","pRH106","FALSE"
"193","I1","14","S2","3.2068915367126465","0.8743543982505798","pRH106","FALSE"
"193","I1","15","S2","3.883585214614868","1.5154496669769288","pRH106","FALSE"
"193","I1","16","S2","4.83083438873291","2.427100431919098","pRH106","FALSE"
"193","I1","17","S2","5.85537052154541","3.416038155555725","pRH106","FALSE"
"193","I1","18","S2","6.760152339935303","4.285221564769745","pRH106","FALSE"
"193","I1","19","S2","7.43353796005249","4.92300877571106","pRH106","FALSE"
"193","I1","20","S2","7.9205217361450195","5.374394142627716","pRH106","FALSE"
"193","I1","21","S2","8.255073547363281","5.673347544670105","pRH106","FALSE"
"193","I1","22","S2","8.48366641998291","5.866342008113861","pRH106","FALSE"
"193","I1","23","S2","8.62993335723877","5.9770105361938475","pRH106","FALSE"
"193","I1","24","S2","8.74923324584961","6.060712015628815","pRH106","FALSE"
"193","I1","25","S2","8.849418640136719","6.125299000740052","pRH106","FALSE"
"193","I1","26","S2","8.938472747802734","6.178754699230194","pRH106","FALSE"
"193","I1","27","S2","8.994112968444824","6.198796510696411","pRH106","FALSE"
"193","I1","28","S2","9.022125244140625","6.191210377216339","pRH106","FALSE"
"193","I1","29","S2","9.03372859954834","6.167215323448182","pRH106","FALSE"
"193","I1","30","S2","9.089913368225098","6.1878016829490665","pRH106","FALSE"
"193","I1","31","S2","9.088545799255371","6.150835704803467","pRH106","FALSE"
"193","I1","32","S2","9.062909126281738","6.089600622653961","pRH106","FALSE"
"193","I1","33","S2","9.088748931884766","6.0798420190811155","pRH106","FALSE"
"193","I1","34","S2","9.092109680175781","6.047604358196259","pRH106","FALSE"
"193","I1","35","S2","9.089559555053711","6.009455823898316","pRH106","FALSE"
"193","I1","36","S2","9.0934419631958","5.977739822864533","pRH106","FALSE"
"193","I1","37","S2","9.13394832611084","5.982647776603699","pRH106","FALSE"
"193","I1","38","S2","9.13525676727295","5.948357808589935","pRH106","FALSE"
"193","I1","39","S2","9.083013534545898","5.860516166687012","pRH106","FALSE"
"193","I1","40","S2","9.059775352478027","5.801679575443268","pRH106","FALSE"
"194","I2","1","S2","2.5266783237457275","0.021944713592529207","pRH107","FALSE"
"194","I2","2","S2","2.535896062850952","0.005682921409606755","pRH107","FALSE"
"194","I2","3","S2","2.5585646629333496","0.002871990203857599","pRH107","FALSE"
"194","I2","4","S2","2.581845998764038","6.737947463990139E-4","pRH107","FALSE"
"194","I2","5","S2","2.6031672954559326","-0.0034844398498535163","pRH107","FALSE"
"194","I2","6","S2","2.6255908012390137","-0.006540465354919523","pRH107","FALSE"
"194","I2","7","S2","2.6640899181365967","0.006479120254516423","pRH107","FALSE"
"194","I2","8","S2","2.703230142593384","0.020139813423156915","pRH107","FALSE"
"194","I2","9","S2","2.7516260147094727","0.043056154251098724","pRH107","FALSE"
"194","I2","10","S2","2.8327066898345947","0.09865729808807373","pRH107","FALSE"
"194","I2","11","S2","2.942659616470337","0.18313069343566885","pRH107","FALSE"
"194","I2","12","S2","3.1022274494171143","0.3172189950942991","pRH107","FALSE"
"194","I2","13","S2","3.3662753105163574","0.5557873249053957","pRH107","FALSE"
"194","I2","14","S2","3.804539680480957","0.9685721635818483","pRH107","FALSE"
"194","I2","15","S2","4.4993577003479","1.6379106521606446","pRH107","FALSE"
"194","I2","16","S2","5.4199628829956055","2.5330363035202024","pRH107","FALSE"
"194","I2","17","S2","6.390070915222168","3.477664804458618","pRH107","FALSE"
"194","I2","18","S2","7.229191780090332","4.291306138038635","pRH107","FALSE"
"194","I2","19","S2","7.880708694458008","4.917343521118164","pRH107","FALSE"
"194","I2","20","S2","8.334359169006348","5.345514464378357","pRH107","FALSE"
"194","I2","21","S2","8.647933006286621","5.633608770370483","pRH107","FALSE"
"194","I2","22","S2","8.878864288330078","5.839060521125793","pRH107","FALSE"
"194","I2","23","S2","9.061528205871582","5.99624490737915","pRH107","FALSE"
"194","I2","24","S2","9.212869644165039","6.122106814384461","pRH107","FALSE"
"194","I2","25","S2","9.289033889770508","6.172791528701782","pRH107","FALSE"
"194","I2","26","S2","9.363670349121094","6.2219484567642205","pRH107","FALSE"
"194","I2","27","S2","9.426509857177734","6.2593084335327145","pRH107","FALSE"
"194","I2","28","S2","9.473115921020508","6.280434966087341","pRH107","FALSE"
"194","I2","29","S2","9.543607711791992","6.325447225570679","pRH107","FALSE"
"194","I2","30","S2","9.576908111572266","6.333268094062805","pRH107","FALSE"
"194","I2","31","S2","9.599315643310547","6.330196094512939","pRH107","FALSE"
"194","I2","32","S2","9.592819213867188","6.298220133781433","pRH107","FALSE"
"194","I2","33","S2","9.588512420654297","6.2684338092803955","pRH107","FALSE"
"194","I2","34","S2","9.585036277770996","6.239478135108948","pRH107","FALSE"
"194","I2","35","S2","9.581656455993652","6.210618782043457","pRH107","FALSE"
"194","I2","36","S2","9.583181381225586","6.186664175987243","pRH107","FALSE"
"194","I2","37","S2","9.606831550598145","6.184834814071655","pRH107","FALSE"
"194","I2","38","S2","9.596579551696777","6.149103283882141","pRH107","FALSE"
"194","I2","39","S2","9.57824993133545","6.105294132232666","pRH107","FALSE"
"194","I2","40","S2","9.557098388671875","6.058663058280945","pRH107","FALSE"
"195","I3","1","S2","2.5272154808044434","0.013025474548339688","pRH108","FALSE"
"195","I3","2","S2","2.5405476093292236","0.001776576042175404","pRH108","FALSE"
"195","I3","3","S2","2.5614421367645264","-0.0019099235534668635","pRH108","FALSE"
"195","I3","4","S2","2.5909643173217773","0.0030312299728395553","pRH108","FALSE"
"195","I3","5","S2","2.6121814250946045","-3.326892852782981E-4","pRH108","FALSE"
"195","I3","6","S2","2.6363065242767334","-7.886171340943937E-4","pRH108","FALSE"
"195","I3","7","S2","2.6670281887054443","0.005352020263671986","pRH108","FALSE"
"195","I3","8","S2","2.712775468826294","0.026518273353576594","pRH108","FALSE"
"195","I3","9","S2","2.7644505500793457","0.053612327575683794","pRH108","FALSE"
"195","I3","10","S2","2.838923454284668","0.10350420475006106","pRH108","FALSE"
"195","I3","11","S2","2.944971799850464","0.18497152328491195","pRH108","FALSE"
"195","I3","12","S2","3.1189773082733154","0.33439600467681896","pRH108","FALSE"
"195","I3","13","S2","3.3891215324401855","0.5799592018127441","pRH108","FALSE"
"195","I3","14","S2","3.851816177368164","1.018072819709778","pRH108","FALSE"
"195","I3","15","S2","4.545064449310303","1.6867400646209716","pRH108","FALSE"
"195","I3","16","S2","5.4695329666137695","2.5866275548934934","pRH108","FALSE"
"195","I3","17","S2","6.429664611816406","3.5221781730651855","pRH108","FALSE"
"195","I3","18","S2","7.243767738342285","4.3117002725601195","pRH108","FALSE"
"195","I3","19","S2","7.833503246307373","4.876854753494263","pRH108","FALSE"
"195","I3","20","S2","8.288321495056152","5.3070919752120975","pRH108","FALSE"
"195","I3","21","S2","8.635992050170898","5.630181503295899","pRH108","FALSE"
"195","I3","22","S2","8.886621475219727","5.856229901313783","pRH108","FALSE"
"195","I3","23","S2","9.067018508911133","6.012045907974243","pRH108","FALSE"
"195","I3","24","S2","9.203612327575684","6.12405869960785","pRH108","FALSE"
"195","I3","25","S2","9.308964729309082","6.204830074310303","pRH108","FALSE"
"195","I3","26","S2","9.378435134887695","6.249719452857971","pRH108","FALSE"
"195","I3","27","S2","9.425793647766113","6.272496938705445","pRH108","FALSE"
"195","I3","28","S2","9.509360313415527","6.331482577323913","pRH108","FALSE"
"195","I3","29","S2","9.559854507446289","6.357395744323731","pRH108","FALSE"
"195","I3","30","S2","9.584275245666504","6.357235455513001","pRH108","FALSE"
"195","I3","31","S2","9.595067977905273","6.343447160720825","pRH108","FALSE"
"195","I3","32","S2","9.603246688842773","6.327044844627381","pRH108","FALSE"
"195","I3","33","S2","9.628660202026367","6.327877330780029","pRH108","FALSE"
"195","I3","34","S2","9.622020721435547","6.296656823158265","pRH108","FALSE"
"195","I3","35","S2","9.600688934326172","6.250744009017945","pRH108","FALSE"
"195","I3","36","S2","9.605965614318848","6.2314396619796755","pRH108","FALSE"
